parent_asin,train_count,scenario
B0751HM4XG,50,popular
B072RCDN7T,20,warm
B078SP8CMF,13,warm
B0CBQ38VDJ,24,popular
B087PCLLGC,84,popular
B06Y2D5M31,47,popular
B0BQMRGDTK,5,warm
B07FFS57W1,5,warm
B06XFKBTY1,19,warm
B015WK7JAQ,17,warm
B01E6MTP0S,1331,popular
B0C5CXY59T,38,popular
B07YYWNDGS,75,popular
B0776QVY1S,59,popular
B07XT9C3XW,33,popular
B00A36R32Y,41,popular
B0B97NJGHL,6,warm
B01CW4AR9K,1594,popular
B07QF2JD7Z,138,popular
B0BHYX5Z1D,4,cold
B00RYK4V7W,12,warm
B01AASJHGO,25,popular
B07CVKC9MD,15,warm
B01M1VPXMB,3,cold
B08HM1T6RL,99,popular
B0BVWB8GD9,86,popular
B075KP5T5J,33,popular
B07YTTRFM2,3,cold
B07H18JY6K,10,warm
B09QKVCFSS,4,cold
B077Z7NVBK,126,popular
B07GZSNGLN,68,popular
B01N0Z1YKE,16,warm
B07N3PQM5N,103,popular
B0BNZ2785V,363,popular
B085WRSPJM,80,popular
B01MY48T0O,1402,popular
B09PHPN4R1,51,popular
B09KTWKCVR,42,popular
B07BDFQDVJ,325,popular
B08XMB3SGW,4,cold
B009L8BXE4,4,cold
B07ZJFH1G3,14,warm
B003FWEQDM,152,popular
B0020754L6,4,cold
B08H4TPC72,10,warm
B0BZDYTNMK,125,popular
B00X32PTDA,24,popular
B002L6HEAU,58,popular
B09X9V4GWY,12,warm
B077KJNVFP,4,cold
B09GDGKF89,4,cold
B079YW16QP,10,warm
B091YX2P1X,9,warm
B008OCNXDW,53,popular
B0B7J8V8RZ,81,popular
B00M6PX1M6,4,cold
B00MEBKFOY,4,cold
B097CPCP3T,42,popular
B07JFYD5Y1,6,warm
B07XC42GZR,86,popular
B08B81JWGG,25,popular
B095WS4HF6,16,warm
B073RYDJDW,14,warm
B0B3J6BWH2,264,popular
B096XTGRNT,12,warm
B08ZK94416,1,cold
B00N4YV5PS,8,warm
B094QGLH9K,2,cold
B0C62815WM,111,popular
B0BMLHSQ77,29,popular
B07FQCMSQM,158,popular
B0BFQZS543,21,popular
B01EB6CS6M,490,popular
B07KG2P283,4,cold
B09WDLZQWR,0,new
B0B8CY5BWN,17,warm
B07BXGFFQT,90,popular
B0085O90SQ,17,warm
B00U0K3Q10,118,popular
B08L7PCTXJ,3,cold
B0C6NZ6SCR,11,warm
B086PMLZP9,64,popular
B07RXJL9FV,120,popular
B0C1SKMXH4,17,warm
B01N1WVADE,91,popular
B08YWPJJVZ,27,popular
B07D3C3D7V,37,popular
B012A1221Q,171,popular
B00UCENG14,31,popular
B00B7UTB5C,96,popular
B0BSDTH5LF,119,popular
B08XLY89CS,10,warm
B0BK13FTZ3,139,popular
B079Z1YKPV,5,warm
B07N7TGW66,15,warm
B08317LC7R,10,warm
B07Y1LQ4DY,13,warm
B0078GCLRY,85,popular
B07PT88WD6,15,warm
B01D3U7UVK,30,popular
B0BPBLQ8N5,4,cold
B00TKP0X12,54,popular
B07ZNKN8H1,6,warm
B086MG1C7P,3,cold
B07L4TMHRN,11,warm
B01HQ7MA8E,31,popular
B0BYJG18JC,93,popular
B00YO2T6ZA,220,popular
B00IXR5JZ8,4,cold
B0BNQNLMVS,119,popular
B07FF8FR4W,30,popular
B08TWWWH3C,2,cold
B07X9VG6ZJ,417,popular
B00YFXZI46,27,popular
B01HPC88HM,69,popular
B09L3RWY7M,5,warm
B083W2JRMP,15,warm
B07R77HSNM,1,cold
B07QRNMV4M,1,cold
B07KXNJYL8,47,popular
B0B8YC6MGW,73,popular
B08KXL9PTV,107,popular
B098BZGS5C,35,popular
B0C1H857YR,8,warm
B09M6T83MR,13,warm
B01EV3LMBW,37,popular
B0BRWTKNB1,237,popular
B0BFF4KN1V,10,warm
B0B76WFYTM,106,popular
B0054I53PU,18,warm
B07C8KPPH9,320,popular
B0C36S317Y,62,popular
B08L758H87,11,warm
B00B5QWIN0,156,popular
B08Y57JG1K,15,warm
B079NJXBNY,174,popular
B09JP46LB6,11,warm
B07KG3CFRH,28,popular
B0B38TWKVR,26,popular
B09JKDBNKB,27,popular
B0056HNTAU,367,popular
B00UT9KXZO,30,popular
B07MV6BZWW,15,warm
B01HR4OMJQ,237,popular
B07BF86SRP,18,warm
B0B797SJXQ,128,popular
B0C4BLZK6G,22,popular
B074RDV32S,60,popular
B01KKHT3KU,13,warm
B00ENXKQW2,102,popular
B0BKWGCSK5,205,popular
B003DV4234,309,popular
B0912SSD19,8,warm
B09NK7H8WQ,0,new
B0BCGMK58H,232,popular
B09C594JQZ,170,popular
B09QQ6YDRL,32,popular
B00O513V8S,79,popular
B01KUMZ9LM,51,popular
B0999DKC11,9,warm
B00XGX2HHM,6,warm
B00ANFN6A8,19,warm
B00X8FNC72,5,warm
B07C92PYK6,29,popular
B0BBFX4PF4,3,cold
B08BP41F45,16,warm
B00QOPG5MC,383,popular
B0B2R7WJMD,16,warm
B0BKG4RT1F,76,popular
B07197JHPQ,3,cold
B09DDJZDXD,1,cold
B096X2LZNK,16,warm
B07N298F2B,58,popular
B0CF6479D8,115,popular
B07CSR8Z92,15,warm
B0B2TJTHKK,1849,popular
B0872NWSCW,44,popular
B0BNTPXNXP,15,warm
B08CS1VFXV,9,warm
B09GT1H8SM,36,popular
B004I4ZZU4,32,popular
B0C6FQHNCL,88,popular
B095K5Z37Z,26,popular
B017JY0UTU,229,popular
B07D4YTMT9,8,warm
B09X15DVF8,30,popular
B08LZ58T2L,18,warm
B07VNM8TKT,4,cold
B09J8N74NB,4,cold
B07KSRWG7Z,37,popular
B0BD7FN8K9,1213,popular
B07GXJFRZZ,102,popular
B07Q41F6FQ,9,warm
B00KWTXVOQ,2045,popular
B0882TZD73,215,popular
B0CBD4KX7P,9,warm
B0002HV4OW,8,warm
B07WWZSG7W,48,popular
B00XQE6ZFG,153,popular
B07WPRZ49Y,5,warm
B08C6Y463Q,4,cold
B08LMVF4WS,42,popular
B07P5JV41J,78,popular
B00GJ51NVA,260,popular
B07PCTQ6H8,5,warm
B0BMTLCD31,6,warm
B00I4DX6W4,39,popular
B0BSRNZMP9,272,popular
B07ZWCTNJH,8,warm
B07XXWZKBT,510,popular
B004QQG18Y,61,popular
B00ZIS0LGC,448,popular
B07PC8JC5F,47,popular
B0076I45HI,44,popular
B0C84T3MY8,3,cold
B0BTKXYCBP,9,warm
B00H2WVZRG,4,cold
B099542T5B,24,popular
B07KCZX221,7,warm
B078SH9ZGB,15,warm
B004S52OI4,33,popular
B07D1Z3YLW,1,cold
B07BTHNW9W,311,popular
B019MIBS4M,11,warm
B01NBOCEZC,76,popular
B078W61ZYP,60,popular
B014S7G16C,2,cold
B00BVKRPIS,1082,popular
B07GPGTPGM,22,popular
B0BNXJ4QVX,4,cold
B07NHNG7QC,40,popular
B09SGBPGR6,23,popular
B09K9NW21G,250,popular
B097P3ZRPJ,10,warm
B07TNDJ4FT,18,warm
B07BFRHZLB,1241,popular
B081VZQB1B,8,warm
B07L8DLNFC,10,warm
B00PBBD3MA,80,popular
B07XFDV7Q6,2,cold
B07LH37N6B,36,popular
B07G57GX3G,4,cold
B0885S21LR,18,warm
B07H4L7NFR,39,popular
B01FO5PEDI,3,cold
B08QMZ4TGF,39,popular
B0BGL79HGQ,93,popular
B002RW08EC,16,warm
B08JLS6MFH,9,warm
B008D2IHES,186,popular
B0977SQX9V,3,cold
B097KSV8DV,64,popular
B092WLZX6F,16,warm
B08KWGXL55,11,warm
B07SJ3MCJW,58,popular
B08BCNL68D,12,warm
B00D498RT0,11,warm
B07FLH2LLX,14,warm
B010TQQI5K,29,popular
B009OAZW28,78,popular
B08LQG2SDS,15,warm
B002UT3ADI,11,warm
B001JT7CVG,18,warm
B09V5GGT5F,4,cold
B07L2F95NH,162,popular
B0C3724B2L,12,warm
B09TKCBWZ2,17,warm
B00J5YCM5S,31,popular
B085NLGVR7,133,popular
B097ZDDQ3H,17,warm
B073ZYNLSB,6,warm
B08SHWDF3S,13,warm
B01LBQFK7E,24,popular
B0BD3YFPSN,3,cold
B00SV7IIDU,125,popular
B093BN4F1R,55,popular
B0B1TYLNK8,59,popular
B01FH0050M,8,warm
B07TVNTY6Z,2,cold
B08P17915H,3,cold
B0BS91Y7T8,19,warm
B00C0OF9K0,36,popular
B01M4J53CO,10,warm
B00DCFPW3A,20,warm
B0087FFTT2,144,popular
B003LZKC68,34,popular
B00WUOEKN2,1229,popular
B0C64P1WX4,1,cold
B00HHFCCX4,9,warm
B0BRRRRJKH,46,popular
B00IJXZQ7C,130,popular
B071Y4WS3G,4,cold
B0C68ZLKT7,20,warm
B00G3PR2W0,21,popular
B00WUEEW2Q,132,popular
B006OW0M8I,15,warm
B07WLK7LZQ,18,warm
B07454F4JH,7065,popular
B07WGT9YZN,10,warm
B07WSTSM87,117,popular
B08Z89HMJM,71,popular
B0BZ43B6WV,21,popular
B075FH7TV2,13,warm
B07KLQX4VB,4,cold
B075X353VX,104,popular
B0773QCRZP,17,warm
B00YBC8BMC,52,popular
B0B14HQK4Q,1,cold
B00MW5YDAE,1058,popular
B00C96CMFY,181,popular
B0BCV6VGBD,10,warm
B09XCWX4JG,6,warm
B0B62KK9J7,138,popular
B087R9RYSP,4,cold
B09ZV3JB5W,15,warm
B0BKSKHH18,4,cold
B09MLJTR9M,5,warm
B07MF7V384,135,popular
B082VXYL9Z,15,warm
B0C535DRPM,5,warm
B0758NXS8R,20,warm
B0B1TFKLFS,14,warm
B08R6TP9YR,56,popular
B00N8SAQM8,16,warm
B00I3QONL0,76,popular
B0BN94TKBF,20,warm
B005T4PECQ,44,popular
B07CB4Q3H7,10,warm
B07KZRDNSQ,57,popular
B07M6XNZ62,60,popular
B08DB5VQN4,7,warm
B081D5HK1G,8,warm
B00E5NOXM4,648,popular
B01ECC02ZY,6,warm
B00X2JZQ9Q,16,warm
B0BB44M4F3,23,popular
B001D1UN7U,87,popular
B0B9YP59GZ,21,popular
B0B9JX5CST,8,warm
B07NVZKZPL,11,warm
B00BYGDZNI,5,warm
B08X4BH8NY,50,popular
B0B8D5C6C1,54,popular
B09Y536SLJ,55,popular
B08DNNHN3C,6,warm
B07JKH5VTL,113,popular
B07SCHLM97,4,cold
B07PF15GDS,8,warm
B076MXM21M,29,popular
B006M1PKWY,84,popular
B0BRGYKRWC,157,popular
B088CSDZQM,34,popular
B09TW94MQ9,26,popular
B09W5L9H9R,47,popular
B00KFNN2YI,15,warm
B08WL8WKQH,33,popular
B09YC4LLT1,18,warm
B08CSHM6K1,38,popular
B0155NORLY,51,popular
B08R8NCJX8,5,warm
B07V2QCGW7,7,warm
B0BTSTPT1R,13,warm
B003DM0W8W,7,warm
B00MYU0E0K,179,popular
B0BCT3RP6K,24,popular
B08ZSZSBNG,3,cold
B000KPSLZG,23,popular
B08Z44YNDG,3,cold
B09GC9PDBP,59,popular
B0894G6GTH,81,popular
B07VW6JS7Z,4,cold
B077NZ9HKV,22,popular
B08DFFN3NY,5,warm
B08YDL4RWK,1,cold
B08PD7VS7F,2,cold
B01IAYGF9W,15,warm
B07CVVDMVF,7,warm
B08P1KYPHV,18,warm
B0B1X13D1X,7,warm
B0C1GQH18G,3,cold
B0B4NY4SHD,2,cold
B01AD15CGC,12,warm
B08XBRB5JP,8,warm
B009JXZS8S,17,warm
B07V5T6SGY,53,popular
B09ZDFZQZ5,45,popular
B00AYAZENY,157,popular
B07RP5HL2N,38,popular
B07GSJQXRM,15,warm
B07ZSQV8JX,5,warm
B0B1M9QYXR,6,warm
B00OGL49N8,24,popular
B076HLT53N,30,popular
B09FPTXS2S,46,popular
B07PJVY4K4,6,warm
B00519ANMA,4,cold
B0BTP3T2TB,256,popular
B0CC98FQTL,27,popular
B0855K66TJ,20,warm
B095JMQVCZ,421,popular
B017RKV4N2,66,popular
B07BM9DS5S,479,popular
B07D7M8RQ1,3,cold
B008FQWJWI,153,popular
B083BKXJ8V,27,popular
B0081NZJU4,49,popular
B0BHL9TZ8R,2,cold
B01M7XW95M,123,popular
B016YWU7BE,51,popular
B008KWM562,234,popular
B09LRFDH39,33,popular
B071XWMQGX,10,warm
B07P8K2KNH,21,popular
B0BQN1KSMR,23,popular
B08LBC7GPW,2,cold
B08MZTK2JM,28,popular
B09GD1DWRB,14,warm
B01NBU53O9,5,warm
B000LPWFZM,7,warm
B08LD796LT,7,warm
B095B45FHT,9,warm
B099RZT9R9,5,warm
B00BSERNZW,27,popular
B09TZR93S2,1,cold
B07F23XX1B,17,warm
B01D0S7H8Q,63,popular
B06VVZKG51,15,warm
B0B1FNP19X,456,popular
B000JVCPEY,26,popular
B08DNNP7WR,16,warm
B0B4TCFHWG,15,warm
B0BLJH14T3,194,popular
B07QWP98LN,14,warm
B008O9DAE2,5,warm
B08PKJ25QW,25,popular
B095RVS4YS,2,cold
B082TY7VKW,64,popular
B01K6PBILI,157,popular
B00BUV7HL8,5,warm
B06WWQ7CK4,6,warm
B0918KXM28,12,warm
B083LB9SGB,328,popular
B0BG2W9PQ3,13,warm
B003KW5186,9,warm
B09PRD3L7C,63,popular
B09PV3S1GT,195,popular
B01JGHAYIU,509,popular
B07VLDDM6V,11,warm
B08KZQGVY7,3,cold
B003BEDRJI,83,popular
B0BXMW66VJ,16,warm
B08J5W9QWZ,46,popular
B07W77XZ2H,7,warm
B0BT9KCZ1D,7,warm
B07W94H4G6,2,cold
B0B12P778M,1,cold
B009WNBJP6,5,warm
B01FHHW1WA,3,cold
B00T57XZJM,90,popular
B0814SKLN1,4,cold
B086X4F6RB,61,popular
B097J4D9R4,8,warm
B07HCLK786,3,cold
B07F2TKPFN,21,popular
B0BMYRH11F,47,popular
B000BSLW8U,341,popular
B0BL3LTBKN,38,popular
B0B97DKVDZ,2,cold
B0792WV54R,31,popular
B07H42QXF1,374,popular
B08PCY2S3R,365,popular
B00RUZ059O,172,popular
B06XJJG4PD,82,popular
B00266P5WO,19,warm
B00SZ4G4YE,202,popular
B01MTU9KTF,60,popular
B074SDW452,33,popular
B0007N55NW,277,popular
B07DKSSMKR,14,warm
B09FVT26Q9,42,popular
B0B6NC6B7M,13,warm
B08938DFTD,14,warm
B0CB3C7YG1,72,popular
B0BRXN96LG,79,popular
B00LE7YA18,30,popular
B07ZDXHZ6J,1380,popular
B0897S6V9Z,19,warm
B007IL7AKM,685,popular
B0168SBIR6,53,popular
B0B8QYWTC9,21,popular
B09NKTSMQV,1,cold
B095KMKMXJ,3,cold
B07QHVK9GN,12,warm
B07YZC6CBN,104,popular
B07XG3F8YS,29,popular
B07FKTWKMK,26,popular
B07647T8NX,2613,popular
B07DCQ7697,13,warm
B0BVXM5T7T,4,cold
B003XRESCS,351,popular
B000BSJFJS,328,popular
B097MKCBYQ,7,warm
B08H2GPD7F,30,popular
B09FM31FGR,22,popular
B08Q755RQS,9,warm
B000NS1BJ8,2,cold
B01MZYKRH9,40,popular
B01LWRTRZU,312,popular
B002KEA8OM,151,popular
B07S79TD2X,12,warm
B009PBUK9Q,114,popular
B07W6K6CRH,20,warm
B07BXN5DPN,71,popular
B0009WKBGC,115,popular
B071G3D8QD,49,popular
B07S1SVLF3,23,popular
B00008XOHI,27,popular
B07NQ5ZTGW,50,popular
B00XBQHGSE,4,cold
B01EL6EBVC,90,popular
B00UZM0NXC,18,warm
B09XQT5VNX,7,warm
B07D9HKMLY,117,popular
B0BSXTFJ3B,5,warm
B01DTKCPLO,92,popular
B08G5CJKV3,53,popular
B08FWN9M51,5,warm
B00B3P1IGG,342,popular
B0BPSXJ8M3,47,popular
B006QMM9XM,72,popular
B0BJ326LNW,44,popular
B01MTPGQ1I,138,popular
B0BTM744BV,5,warm
B0762B57FQ,2,cold
B07VFNQ8MM,7,warm
B07D4FQB8S,429,popular
B0BZ49NHW2,466,popular
B078M329K8,18,warm
B00KJGPN2K,184,popular
B01AKSJUH0,398,popular
B00FJ1XBA6,156,popular
B072JW9LT8,400,popular
B09ZGMKVVK,180,popular
B078RZV8NG,6,warm
B0C6F3HGVL,13,warm
B09L17HSWZ,4,cold
B0799HSH9N,20,warm
B00KW9H1TW,54,popular
B008I641D0,160,popular
B0BKQWX8ZJ,242,popular
B089W4PKRW,115,popular
B075LRBZLG,5,warm
B0BQYSJP4S,8,warm
B00OJZPSBS,10,warm
B079FNMN5R,49,popular
B0BLVNFJWN,1,cold
B088NJQQFH,953,popular
B09G5MMBQ5,6,warm
B072HTHH7Y,19,warm
B07MKCPJZ2,20,warm
B08GNHJB6X,166,popular
B08S2RBDC5,20,warm
B00SFSBHW4,234,popular
B081QGYJ9C,43,popular
B08F2BS9J8,328,popular
B083R5QN26,80,popular
B07MQWMNBW,15,warm
B0057ODOCA,188,popular
B00UFSDGQC,164,popular
B09CGC842P,650,popular
B07VT248DY,11,warm
B07N1FCHN9,88,popular
B07VR3D238,4,cold
B07P14TFWJ,79,popular
B091YV9MZS,5,warm
B07822JQ42,134,popular
B08KS3DMNF,165,popular
B00XBAZ4S4,222,popular
B09NLZ6Y39,3,cold
B008CS5QTW,88,popular
B087TNJ1WH,22,popular
B086KZPZDR,40,popular
B093T7WV7Q,2,cold
B09P1999BR,24,popular
B00ERJXTE4,359,popular
B007F8UGUE,53,popular
B007MF60HI,22,popular
B00KT7DOSE,878,popular
B08CTJ6WBX,21,popular
B07886HBT9,49,popular
B017GS1IX6,74,popular
B09PD2NQB4,4,cold
B000KO0GY6,356,popular
B01HFHZECY,4,cold
B01GPGPEBM,12,warm
B09KX1Z4GM,2,cold
B07L824JHD,37,popular
B0B58DRN4X,106,popular
B01MUBX7TE,19,warm
B0BG7M6BKJ,13,warm
B078HXF9H2,437,popular
B004QDN2ZC,109,popular
B06XS2XKHM,67,popular
B07FCDMYQQ,57,popular
B09HHMXC5M,6,warm
B0BKFGMR3Q,2,cold
B07JKZ1FD5,6,warm
B07BHHJMJD,249,popular
B07SYY1BBJ,451,popular
B07SMD8RPG,185,popular
B07237NH19,39,popular
B0BN1F7XR9,9,warm
B00D6BVQB2,125,popular
B016UZTJZ0,12,warm
B07J6BNWCY,66,popular
B0BD7BV4DX,35,popular
B09B9RTG44,15,warm
B005KQ2O26,223,popular
B01CULREN2,3,cold
B0CFX9QQGQ,0,new
B0827NJYD8,9,warm
B09ZJ8M5KM,22,popular
B093T2K84P,22,popular
B09FX33J7Q,5,warm
B0BMQ7R5XD,9,warm
B07RP4P169,25,popular
B092CWC6TB,10,warm
B095CB5SF8,23,popular
B09J1PD7P6,3,cold
B004VANNVI,17,warm
B00030BYJI,83,popular
B0C6LQQVYL,0,new
B09XB3HW3C,230,popular
B08QMYQ971,7,warm
B08HYXYVPZ,15,warm
B07K2VK8K8,12,warm
B08PL67TRR,33,popular
B06ZZ7NDTG,19,warm
B08TW9BBGB,8,warm
B07332W6CG,75,popular
B09VBXLGJR,6,warm
B07VX46FPK,68,popular
B07Q585X37,536,popular
B08QHLSQK9,3,cold
B07Y1ZB5M8,46,popular
B016V277VK,147,popular
B08XPWDSWW,7483,popular
B08RJTRHPD,5,warm
B009RUZ7TS,4728,popular
B07MRYZQQ7,27,popular
B06X3VV8T4,38,popular
B07FD74MHF,28,popular
B077YGX16S,39,popular
B0B4784PXV,445,popular
B0BN4SZVYB,27,popular
B01CKO1Y62,7,warm
B0187WHWYO,37,popular
B01AS7MBQ0,129,popular
B0BDXB79WB,20,warm
B07LGNP1BK,9,warm
B019IHY5RE,24,popular
B07TJT6W8K,132,popular
B01A6NI8VI,237,popular
B004I4YPFU,10,warm
B0C449B8FT,312,popular
B018HC6PVA,421,popular
B00BJC4284,21,popular
B081VQ8HMR,22,popular
B082SKVYRQ,67,popular
B007GFX0PY,611,popular
B0C8N7DD6N,372,popular
B0BVVJ886J,5,warm
B07PLDZ6T8,4,cold
B085DZMDKH,96,popular
B00VS893JW,4,cold
B08BC2C76X,43,popular
B09FLK789V,1,cold
B083BKSX39,5,warm
B077J87HVV,7,warm
B00HQLE1XI,23,popular
B0BPN2DXC1,723,popular
B095KD3MNN,16,warm
B09PFKQZGR,2,cold
B08XDSG7VN,1,cold
B0BY1ML3K1,5,warm
B0785FPGR6,92,popular
B0C659M8KZ,44,popular
B01MYF1FOG,18,warm
B082B36WW7,12,warm
B0BCW6PLJ4,19,warm
B0894JQG18,2,cold
B0BBP9T19Z,19,warm
B08PG418MM,23,popular
B00BG5MZ5Q,40,popular
B00M0F9GEE,4,cold
B06XFPP1MY,9,warm
B09ZKKMMW8,14,warm
B08CLVQ3CB,6,warm
B0BN3TB26M,140,popular
B07V6YGJ2V,6,warm
B00SNK647M,482,popular
B07WCYG6QD,10,warm
B08JQBBDHJ,2,cold
B0B2VMYQBL,5,warm
B01H5LFBU0,68,popular
B01CVYNMHU,13,warm
B09BVKYWJ5,22,popular
B003XCVQ3C,71,popular
B01MTZQ6GW,44,popular
B07NGW67VR,33,popular
B01KTAIDL8,5,warm
B07LBK14XC,28,popular
B06XSY9THQ,27,popular
B08K799DL5,6,warm
B07YB3VGQL,2,cold
B0CHBV2PRS,4,cold
B07GLV1VC7,77,popular
B08SWGR8NN,24,popular
B00K8GZI08,238,popular
B0C9TMCNLY,186,popular
B07Y6LQGJH,82,popular
B07Y84Q48K,30,popular
B09QPWBBB3,28,popular
B097XWZ4JQ,4,cold
B0B9HZ74LC,11,warm
B07PBYK827,50,popular
B097C49PBW,182,popular
B08HJJY781,7,warm
B09L3MRVP5,157,popular
B082VXZL4J,26,popular
B005HQEPSA,17,warm
B00AGQ6MUA,4,cold
B07FVH86MB,9,warm
B00GAC7DB6,33,popular
B072K3Z3TL,42,popular
B07S5HKB43,42,popular
B07KRNK5J2,17,warm
B078MQYHH2,79,popular
B017WKRBWU,8,warm
B00QYK9CFE,10,warm
B01LSWICRG,27,popular
B076W7GVFY,42,popular
B078912VWY,5,warm
B000VDJFFC,9,warm
B00Y3QPG1A,284,popular
B0C2D23DSQ,4,cold
B08NJ9LNQB,4,cold
B01LNRRRK4,14,warm
B00ODC9KJ8,90,popular
B09FQCM4DN,9,warm
B07Y2XWK18,4,cold
B08D3KVDTG,5,warm
B09PDBQDLQ,84,popular
B01F20RKJG,159,popular
B0B31RFPD9,14,warm
B07TZWB886,9,warm
B07T1FPWBM,34,popular
B09NVST9DM,24,popular
B01KS9OYTK,117,popular
B0096BP6IK,10,warm
B099DT4CHS,22,popular
B08L3JT1R9,6,warm
B0BZ2YYL3W,42,popular
B0BKZMRVWY,10,warm
B098N2QP2N,17,warm
B0BM55SJ58,598,popular
B07P13QD63,74,popular
B08CS3MWLH,112,popular
B0BRQ5PNGK,6,warm
B07PQCT3GD,11,warm
B08BC4G99Q,2,cold
B084VH6KX1,22,popular
B001EAQTRI,873,popular
B0BRV5WPNB,12,warm
B0BBRBQKL8,12,warm
B0C1RTRF9G,18,warm
B07H3PGBYB,84,popular
B08S7RPZ55,11,warm
B0C2QZHQM2,2,cold
B07XJN4K8G,37,popular
B0756TN5F7,15,warm
B08F9WV536,12,warm
B00IA4TWLG,10,warm
B07FQLJ2M6,3,cold
B08BSZSY46,122,popular
B0BLMYT778,54,popular
B07B7HKBHD,3,cold
B0B964MGM7,1,cold
B0C16GDYRY,44,popular
B0725BFYV6,60,popular
B075D7S825,5,warm
B0BP7H4CP3,3,cold
B002U71HG2,30,popular
B0BNP555YN,26,popular
B000NVZE5M,147,popular
B0BQMLFDK1,54,popular
B007ZHAYL6,380,popular
B0BN3GHK5T,88,popular
B0B3XNLPYC,213,popular
B00AJHE9K6,31,popular
B07Q7H5QLX,34,popular
B07J1SY5QQ,27,popular
B072Q42GXQ,113,popular
B012J3FEB0,7,warm
B07ZJLDD7B,4,cold
B0105VDCZ8,1545,popular
B00H94VD74,11,warm
B07Y34K4CY,9,warm
B00VZ1CW90,7,warm
B07K2HGL9C,7,warm
B07L51H5R1,213,popular
B08DJC4FLS,134,popular
B09LCFM767,110,popular
B07TNG2F11,296,popular
B073JGPT95,55,popular
B09S6PVM8Z,99,popular
B07829VCK9,56,popular
B07KRSWVXZ,38,popular
B09XBDGHC5,2,cold
B081CCYD6V,9,warm
B09SG154SY,46,popular
B07GXNKCWP,83,popular
B01MCTOWLI,5,warm
B07ZRMHGWH,61,popular
B07199QMR6,24,popular
B00CZ16UFQ,40,popular
B085H9N7MW,567,popular
B08VNR5RLF,6,warm
B08RHZ3DQQ,3,cold
B0041ULUX6,8,warm
B0BR8YVM2Q,20,warm
B0BR5YHDNZ,21,popular
B07Z67LQBL,85,popular
B0BGDJ1HLV,0,new
B09W22V8XJ,65,popular
B0BVB7M81W,41,popular
B01BEWBXF8,164,popular
B005VBNYDS,554,popular
B07798RF5Y,77,popular
B006J420UE,36,popular
B07RH7R1ZV,5,warm
B08TJ3JC8Y,385,popular
B01DY0NRCA,82,popular
B00ELPIYX0,55,popular
B003XRHBPO,6,warm
B07T575145,429,popular
B07NQMC2RB,77,popular
B07WWYQG4S,64,popular
B08B1CFXQJ,32,popular
B0BRQTGT12,1,cold
B09FYR746S,41,popular
B083DNBLJT,6,warm
B086DXLF37,9,warm
B0B7RS2FXP,27,popular
B081549FCX,42,popular
B08C2YTTD7,42,popular
B00ZBVAI8C,13,warm
B09ND1KQ7H,56,popular
B081V8C3B3,40,popular
B071JN2XFC,20,warm
B01BV7T1UA,4,cold
B09NC98Q87,9,warm
B0B12934TL,6,warm
B09H5L3J7S,0,new
B079HTQYNK,11,warm
B076CT9T6N,4,cold
B01JGK5YJG,6,warm
B0B2ZH9V12,2,cold
B07DNZ2HH3,178,popular
B00AHI5L9K,12,warm
B07P1RNP5B,48,popular
B07YCGLHLL,38,popular
B01ICY93TE,66,popular
B07J9WDX95,68,popular
B06XC8K692,89,popular
B0107USJWI,12,warm
B00KK4B37U,1512,popular
B09F9KF1L8,10,warm
B0893HHLMX,9,warm
B010Z9P4OC,172,popular
B07CKR1K65,300,popular
B000GGOKN6,32,popular
B0BNB8L18J,28,popular
B09W2HN6ZK,2,cold
B0958D1874,5,warm
B081JRP7ZZ,3,cold
B089QFFGNN,5,warm
B09FJKQV73,3,cold
B00IN2WHFI,7,warm
B08B1L5TDJ,11,warm
B0C9Q433N1,4,cold
B0BN9YWGM9,2,cold
B06Y5T8K9R,22,popular
B08X2CDVC1,16,warm
B09DMSMTMB,2,cold
B00H8JVHBC,273,popular
B0829BKVZL,7,warm
B07DVX9K3T,61,popular
B0BKFX8TRV,15,warm
B07H7Z43ZY,195,popular
B08QTVZ4M8,185,popular
B08JQ9LLND,2,cold
B006U2DS1U,7,warm
B08ZYS78MT,162,popular
B08TMMDPB7,5,warm
B077XMWV75,114,popular
B0039XRUBM,146,popular
B095P2JQPB,5,warm
B0B7MSQ12J,0,new
B09LD325T8,5,warm
B00C77N01K,6,warm
B091JVYV8F,35,popular
B07QY9SQB6,28,popular
B00317EJ0Q,31,popular
B000U0HAR6,29,popular
B09P8QYJ89,24,popular
B0177OAB3W,176,popular
B07CHC71M2,173,popular
B076561VC1,26,popular
B09292LK1Y,21,popular
B08JQ31JQK,45,popular
B098HQ8YRX,27,popular
B00XAWQ4W8,39,popular
B0CCTZ65CC,1,cold
B07Q465CFL,286,popular
B071PFLMFT,42,popular
B0C71MMTKS,17,warm
B003E7FXR6,84,popular
B0937GW8R9,253,popular
B06WP2ZT5N,396,popular
B08632KX27,6,warm
B076BPJ8YD,60,popular
B09ZY7KHYV,34,popular
B08QNCXX19,24,popular
B08PYSNG35,27,popular
B08YN64NYL,15,warm
B07ZCSL46C,94,popular
B00U9SWBK0,52,popular
B07GZJDJ7Y,7,warm
B08NY2YNCR,21,popular
B08J4DVP9Z,3,cold
B0B6HMJ9VS,15,warm
B09SG28QY1,3,cold
B09RWT8VXR,2,cold
B002JS0CVI,35,popular
B00JB31RYK,190,popular
B09GLCSV75,63,popular
